User Name,Tweet Created At,Tweet Text,User Location,Retweet Count
User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
Pranab Dey ,2019-07-23 15:30:23,"kumaraswamy led unholy coalition has fallen , making way for bjp stalwart yeddyurappa to come back in and as cm 😂 . karnataka will now on miss kumaraswamy's cry in public events... modi karnatakatrustvote karnataka karnatakafloortest bjp",Bankura West Bengal,0,0.0,0.03333333333333333
Ishtiaq Khan,2019-07-23 15:29:33," given the india's political compulsion with us, i don't think india's pm modi can afford to annoyed us, president mr. trump by contradicting him publicly.", India,0,-0.13333333333333333,0.32222222222222224
ayvid 🤨🙆🏻‍♀️🦊🐯🐦🐵🐘🦉,2019-07-23 15:28:35,hey here's a rare congressi who makes sense 9 out of 10 times. make him the party president (or let him contest it at least) instead of the bs unlimited of the 'clan.' modi pok trumpkashmirlie ,NY | Chandigarh | yahan wahan,0,0.0,0.65
Ishtiaq Khan,2019-07-23 15:26:10," given the india's political compulsion with us, i don't think india's pm modi can afford to annoyed us, president mr. trump by contradicting him publicly.", India,0,-0.13333333333333333,0.32222222222222224
Narendra K Varma,2019-07-23 15:25:44,"between presidenttrump and pm modi.these discredited politicians are hell bent to spoil the warmth of relationship being assiduously built up by pm modi between two nations,raising absolutely false issue of pm modi offering us president to mediate between pak&amp; india on kashmir.",nan,0,-0.4000000000000001,0.6
Brigham and Women's,2019-07-23 15:24:38,"rachel buckley was diagnosed early in her pregnancy with monochorionic diamniotic pregnancy (modi). following an early delivery, the twins spent 3 weeks in the brigham’s nicu, where buckley experienced incredible support provided for whole family. ","Boston, MA",0,0.2857142857142857,0.42857142857142855
Liz Eisen,2019-07-23 15:22:01,"good show our liarinchief will say anything. this time trump was called out as a liar by a major country and its prime minister modi! dumb, dumb, dumb. beware maga maga2020 supporters!","Chicago, USA",0,-0.08812500000000001,0.52
SridharDPS,2019-07-23 15:21:38, amitshah ji ask ur tm to give gdgovt to karnataka. next cm shuld revoke all orders done 4m day voteof confidence initiated. the ppl hope modi ji ask some genuine persons to supervision next govt. wish wl join govt,"Bengaluru, India",0,0.13333333333333333,0.16666666666666666
Devdiscourse,2019-07-23 15:16:30,modi govt hell-bent on completely subverting rti act: soniagandhi ,National Capital Region,0,0.1,0.4
Rajendra Singh,2019-07-23 15:15:59,modi to trump ..first you tell me you know where is kashmir or u think kashmir is a part of usa... 😂😉😂😉😂 trumpkashmirlie kashmirissue trumpkajhooth trump moditrumpslie modi ,India,0,0.0,0.0
IndiaFirst,2019-07-23 15:15:34,consistent effort from chrislamocommies ultra left insisting modi should call out trump lie is ‘ek teer do shikaar’ they want trump impeached + want india-#us ties in jeapordy. pakistan as usual is a useful fool with a begging bowl. naive to think it’ll arm twist india lol ,भारत,0,0.13333333333333333,0.3666666666666667
gargajit,2019-07-23 15:10:38,chiinews a.k.a. is portraying opposition in bad picture for asking narendramodi to address parliament on donaldtrump's remark on kashmirissue. how is this wrong? legislatures have right to ask pmmodi paidmedia paidjournalism. india seeks truth from modi,"Lucknow, India",0,-0.3047619047619047,0.7007936507936509
MagTapp,2019-07-23 15:10:32,when people try thinking too much out of box. trumpkashmirlie . . . . . modi modifikasi modifiye modifiedsociety modification modinha modify modis modi modifiedcars modifications modifikasimobil modifikasimotor modica modif modifiedcar modifiedgirls modivation ,nan,0,0.2,0.2
PenNews,2019-07-23 15:10:14,trump’s kashmir remarks: genie out of the bottle? india modi modiwantsmediation kashmirissue trumpkashmirlie trumpkajhooth trumphostskhan mea narendratrump narendramodi ,nan,0,0.0,0.0
Gopinath Ravilla🇮🇳,2019-07-23 15:07:28,"congis begged imran khan to create some sensational news against modi..! soon imrankhan went to usa nd licked trump's shoe, to satisfy imran trump lied..! soon congies had glucovita bolts nd came to parliament to gain something on this..! but bjp gained again 🤣🤣","Madanapalle, India",3,1.0,0.6666666666666666
Prashant Leuva,2019-07-23 15:07:24,"congo. borisjohnson huaa he... second, modi &amp; trump a right wingers rise was dangerous for world ukpm donaldtrump",World ,0,-0.10476190476190476,0.4785714285714286
Aalok Sensharma,2019-07-23 15:02:35,"in first 50 days, modi govt spent ₹8,500 crore on defence deals ","New Delhi, India",0,0.075,0.21666666666666667
MANTHAN MG,2019-07-23 15:00:51,karnatakatrustvote high definition (hd) couldn't prove his trust vote so it's time for the right party to take over the karnataka's throne 💪 modi,god's own country ,0,0.22285714285714286,0.5378571428571428
Global Village Space,2019-07-23 15:00:00,pakistan will give up nuclear weapons if india does: pm khan pakistan india usa nuclearweapons denuclearization disarmament modi imrankhan politics news ,nan,7,0.0,0.0
Aiyappa CG,2019-07-23 14:58:19, at 76?? come on.. you lot deserve better. *i have nothing against age- i just support modi g and his margadarshak mandal*,nan,0,0.5,0.5
Deepak Kher,2019-07-23 14:57:14, except indian journalists of the lutyens variety and opposition parties who not only believe trumpkajhooth but also find a god given opportunity to embarrass modi govt and in particular,Pune,0,0.08333333333333333,0.6666666666666666
Abhilash Patil,2019-07-23 14:55:57,a biggest turn in karnataka government now again bjp government in karnataka also.karnataka bjp modi nammasarkara.,nan,0,0.0,0.0
PuNeet ChAuhAn,2019-07-23 14:54:48,"congress fusssss 🐍in karnataka . bjp gov. in next 2 days 🙏🏻🙏🏻🙏🏻 tera kya hoga mp ,rajasthan 😂😂😂😂😂😂😂 amitshah modi bjp",Bijnor,0,0.0,0.0
deva ramkelawan,2019-07-23 14:54:33,modi must be mad beyond all belief at the khan-trump meeting india mumbai newdelhi modi pakistan islamabad kashmir beijing moscow ⁦ cdnpoli ,"London, ON, Canada",0,-0.625,1.0
Kumar Ajju,2019-07-23 14:50:21," not even modi , none of the indian politicians will do dis.",nan,0,0.0,0.0
Amar sajjan,2019-07-23 14:50:05, modi loves rich people children's what about biharchilddeaths ?????,nan,0,0.375,0.75
Shakeel Gundagi,2019-07-23 14:49:27," modi will renegade on all his accusations of congress, promises &amp; jumlas! n sitharaman as spokesperson was at the forefront parroting these jumlas defending him with all her might ..she has been amply rewarded. now they are brazenly backing out .indians conned again big time !!",Pune,1,0.0,0.1
S Malaika Raza,2019-07-23 14:48:06,"borisjonson donaldtrump imrankhan modi no, it's not 1930 but this is modern fascism",nan,0,0.2,0.3
Richie Lutharia,2019-07-23 14:47:53,"politicians call themselves pradhansevak &amp; act like beggars to fool the public to get votes,but after their victory, they start acting like kings turning prajatantra into rajtantra ! they don't answer even to the parliament kashmir modi trump ",India,0,0.0,0.03333333333333333
Shashank Narayana Murti,2019-07-23 14:47:48, thanks thanks you so much for asking me for mediation between usa and iran and usa and mexico. it's a great honour modi trump,"patna, bihar, india",0,0.35000000000000003,0.3375
Jayaraju yeggoni Sr.Advocate,2019-07-23 14:43:48,modi mark manipulative politics resulted in the fall of an elected government paving the way for bjp to grab power by backdoormethods giving go bye to all democratic morals and methods.darkday for democracy.#karnatakapolitics. ,"KURNOOL,A.P.",0,0.0,0.0
Naveen Gupta,2019-07-23 14:42:29,"yeddyurappa is the first &amp; only mass leader of bjp in south india. yeddurappa established bjp as the strong political force in karnataka, built brick by brick ."" welcome back karnataka bjp yeddyurappa karnatakafloortest modi amitshah karnatakatrustvote ",Death bed,66,0.24722222222222223,0.5111111111111111
1 Rotten Apple MODI - ChowkidarChorHai,2019-07-23 14:40:24,"will only be known when electoralbonds are accounted for. who bought how many and for whom. modi jaitley are not ordinary crooks, that they amend laws to permit chinese and other countries to fund indian (bjp)’s political activities and elections ",INDIA,1,0.08333333333333333,0.41250000000000003
Balaji Nandabalan,2019-07-23 14:37:52,trumpkashmirlie i can say proudly that modi would never ask support from us to solve pak issues. modi is a warrior imran is a coward trump is a lunatic,"Chennai, India",2,0.8,1.0
Gulf-Times,2019-07-23 14:37:38,trump touches off storm in india with kashmir mediation offer pakistan imrankhan modi ,Al Hilal - C Ring Road,0,0.0,0.0
1 Rotten Apple MODI - ChowkidarChorHai,2019-07-23 14:35:46,"1670 crore for each rafale aircraft if contract is negotiated by modi, under 700 crore if any honest_indian had negotiated the deal. ",INDIA,0,0.0,0.0
Brutally Honest🖕,2019-07-23 14:33:51,this perfectly explains modinomics modi ,Gurgaon,0,1.0,1.0
Narendra K Varma,2019-07-23 14:30:46,"gulamnabiazad who got released 21 dreaded terrorists on sept21,1991 who were languishing in jail in j&amp;k is today questioning pm modi over issue of kashmir on the fake news propelled by pakistan and some indian anti national elements. ",nan,4,-0.3,0.5
TweetyWeety,2019-07-23 14:29:42,"larrykudlow just said ""donaldtrump doesn't make things up"" when asked if he lied when he claimed modi asked him to mediate over kashmir he's joking, right ?",nan,0,0.2857142857142857,0.5357142857142857
Siddaling Bhure,2019-07-23 14:29:21," because of such statement only now you are failed political leader. please believe india and indian people then others. you are taking trumpkashmirlie words as more true but not modi , be a good leader for india not for enemies.","Bidar, India",1,0.14999999999999997,0.5214285714285715
🅹🅷🅴🅻🆄🅼,2019-07-23 14:28:24,modi is lying to you india he did say to be mediator to why would trump would lie? but we all know why india would lie as it never wanted peace in kashmir. fact trumpsupportskashmir ,Planet Earth,36,0.0,0.0
Riaz Haq,2019-07-23 14:28:19, imrankhan rally at capital one was the largest ever in the history of the unitedstates for a visiting foreign leader. it was bigger than modi’s at msg in nyc in 2014,"Silicon Valley, CA",2,-0.0625,0.3125
Atypical_Indori,2019-07-23 14:28:10,next time when and meet: modi: i am recording our conversation for training and quality purposes. trum: no ways. modi: i am not asking...i am telling. ☺️☺️☺️☺️ trumpkashmirlie,Indore,1,0.0,0.0
Ponnala Lakshmaiah,2019-07-23 14:27:29,"when presidenttrump says that the primeminister modi asked him to mediate on kashmir , directly with the prime minister imrankhan of pakistan , how come ministry of external affairs clarifies to the contrary . why modi ji is silent . every indian wants to know . ponnala ","Hyderabad, India",3,0.07500000000000001,0.175
RJ,2019-07-23 14:26:59,"but, moving ahead with this attitude &amp; policy, he (trump) will surely feel guilty in long time and find it stupid. he's a super looser. he thinks that he is a tremendous negotiator, but he's forgetting whom is he talking to. this is ind &amp; this is modi. you will learn it.",India,0,-0.030555555555555548,0.825925925925926
1 Rotten Apple MODI - ChowkidarChorHai,2019-07-23 14:26:57,"mr tejasvi, modi’s lies are not nation’s lies therefore, shall be called out ",INDIA,1,0.0,0.0
BuntyVirk,2019-07-23 14:24:18,stop humanrightsviolations in kashmir and all over india. censure this modi bjp govt. ,United States,0,0.0,0.0
Ednan Mobaraz,2019-07-23 14:23:55,modi ‘s india .. the hell hole! ,UK,0,0.0,0.0
Vivek Sood,2019-07-23 14:22:40,modi’s ‘streanh’ in english spellings is unbeatable 😝😝 no doubt ma in entire political science is very difficult to get degree. ,New Delhi,0,-0.1625,0.43125
Rajat Saraswat,2019-07-23 14:21:40,congratulations to all....... 😀😀😀😀 karnatakatrustvote karnatakafloortest karnataka karnatakapolicalcrisis section144 trustvotetwist jds congress modi aajtak abpnews indiatv,"Agra , india",0,0.0,0.0
Atul Bhargav,2019-07-23 14:21:31,"patience and hard work yield the best results , bjp in karnataka as a no confidence motion was passed which led to the fall of the unworthy kurmarswamy bjp modi karnatakafloortest karnatakatrustvote",nan,0,0.35416666666666663,0.4208333333333333
BuntyVirk,2019-07-23 14:21:20,victims all across india of humanrightsviolations must bring world attention to india. pleading with this fascist modi govt will not work. kashmir,United States,0,0.0,0.0
श्रीMurali🇮🇳,2019-07-23 14:20:51,"us has got trump uk has got borisjohnson brazil has got bolsonaro russia is sticking with putin india is sticking with modi israel is sticking with netanyahu n. korea is relishing kimjongun one common thing about all, rw",हिन्दुस्तान,0,-0.3,0.5
Muhammad Bilal 💎,2019-07-23 14:20:35,"trumpsupportskashmir trump said, modi has requested to him to resolve the kashmir issue long before imran khan has already requested to trump. - kashmirissue is more pivotal for india than pakistan ",nan,6,0.31666666666666665,0.5666666666666668
Gaurav Joshi,2019-07-23 14:19:37,yeddy steady gooo !! karnatakafloortest karnatakapolicalcrisis karnataka yedu modi karnatakadrama karnatakatrustvote ,nan,0,0.26041666666666663,0.5
راشداقبال,2019-07-23 14:17:49,"trumpsupportskashmir trump said, modi has requested to him to resolve the kashmir issue long before imran khan has already requested to trump. - kashmirissue is more pivotal for india than pakistan ","Karachi, Pakistan",23,0.31666666666666665,0.5666666666666668
NewsSolutions,2019-07-23 14:17:17,government of india extends last date for filing income tax returns till august 31 india modi,nan,0,0.0,0.06666666666666667
अक्षय त्यागी,2019-07-23 14:16:44, modi ji will keep mum here. better be quite then clearing/ sorting things out. that’s our pm style.,YamunaNagar Haryana,0,0.5,0.5
Dr Arvind Singh,2019-07-23 14:16:05,gameofthrones to begin in as modi is unlikely to install 😅😂🤣 ,Jaipur,0,-0.5,0.5
Zahir TV,2019-07-23 14:13:03,modi reject the statement of president trump | zahir tv via ,"Lyallpur, Pakistan",0,0.0,0.0
Malik Mubashir ヅ,2019-07-23 14:12:46,"the unriddling of the trump puzzle : after lot of flirting with india, is trump now seeing pakistan as an opportunity... is he honorably setting tune for modi and sending him a message... ""let's walk... ",islamabad,0,0.0,0.0
अक्षय त्यागी,2019-07-23 14:11:21,modi &amp; trump you guys need to clear this up. we don’t need no nonsense politics on this. trumpkashmirlie,YamunaNagar Haryana,1,0.10000000000000002,0.3833333333333333
Pruthivi Raj Panda,2019-07-23 14:11:02,did donaldtrump made a blunder on making useless remark on kashmir? trumpkashmirlie narendramodi will never make such childish remark. go on modi ..keep doing your good works bjp,Odisha,0,0.0,0.525
RJ,2019-07-23 14:10:47," didn't ask. is lieing. now, if we presume that trump misheard or misunderstood anything from modi, then simple question is, whether it is resonable to doubt on modi, for the mistakes &amp; misunderstandings of other person trump. kashmirissue ",India,0,-0.0625,0.3660714285714286
Dhiraj Sharma,2019-07-23 14:09:29," trump : i have white house, the beast and ivank's mom. what do you have? modi : i have amitshah.",United States,0,0.0,0.0
VILOBH PATANKAR,2019-07-23 14:07:50,wen nation's prestige is at stake &amp; indians all over d world awaiting for clarification on potus modi is bzy wit more important stuffs or rather in stuffs dat r at his mental frequency??? modiwantsmediation trumpkajhooth trump modiliesexposed ,Mumbai,0,0.26666666666666666,0.5666666666666667
Naveenan JR,2019-07-23 14:07:10,boris trump modi what a circus..!!,"Tiruppur, India",0,0.0,0.0
νєик 🏑,2019-07-23 14:06:40,modi should clear his talk with . where is transparency ? we want to know the truth. kya guln khila rahe ho? modi dusra chahaneharu hai kya?,solapur,1,0.10000000000000002,0.3833333333333333
Vivek Sood,2019-07-23 14:05:55,"it’s not modi alone who will pray price for this kashmir controversy, we all will be effected in one or the other way. ",New Delhi,0,-0.125,0.375
Gungun Gupta,2019-07-23 14:04:55,if trump said the modi told him to be a mediator on kashmir issue then why narendra modi is not defending it? his pals are saying that trump is lying. modi should speak himself and clear everything off. modi donaldtrump,Chandigarh ,0,0.10000000000000002,0.3833333333333333
SS,2019-07-23 14:03:47,modiwantsmediation yet blame on nehru sure next is possession of modi body by formers spirit ,India,0,0.25,0.4444444444444444
Listen_to this🕵️‍♂️,2019-07-23 14:03:05,trump ny kashmir aur pakistan ke baat ke tu indian ke hawayian aurr gy hn such extremism is gonna destroy you and tumhara modi tumhari nahia 🚢 be dobaye ga atrocities in kashmir by indian forces should be sttoped at once kashmirzindabad,"Punjab, Pakistan",0,-0.1,0.25
Narendra K Varma,2019-07-23 14:01:05, it is most shameful that you are believing trump disbelieving own mea.with what face are you casting aspersions on pm modi when your family right from nehru to soniagandhi stabbed at the back of nation on the issue of kashmir.if you have any shame left keep your mouth shut.,nan,0,0.21428571428571427,0.47261904761904755
Ramya,2019-07-23 13:57:53, reminder to u mr. keralarains we donated when u suffered even centralgovt also not supported. bt the reply from urs r different.try to change ur peoples mind abt other state people.i believe we r living in unitedindia modi mangalyaan tamil attack arrest,"Chennai, India",0,-0.0875,0.1875
White Lion,2019-07-23 13:56:02,"this is a serious spiritual matter. it's been 177 days and i'm waiting. please tibetan government in india, pick the fake one out. karmapakhyenno karmapa17 diamondway 17karmapa gyalwangdrukpa drukpa rumtek modi ","Cambridge, MA",0,-0.27777777777777773,0.6
⚡Max⚡,2019-07-23 13:54:38,trumpkashmirlie why modi is silent? trump kashmirissue kashmir india pakistan pmikjalsainusa pmikinusa ,Lahore,0,0.0,0.1
Sunit solanki Ⓜ #mainbhichowkidar,2019-07-23 13:53:15,foreign ministry already condemn statement of donaldtrumph i.e. kashmir is bilateral issue even usa gives it's official statement but congi said they want personal statement of modi ji what the hell is that😠 shame on you congrerss showing hatred against modi ji,"Lucknow,Almora bornNbroughtup",0,-0.0625,0.2125
Berdant,2019-07-23 13:53:02,trumpkashmirlie kashmirissue how can foreignminister certify what was discussed between modi and trump ? modiji must clarify the issue personally in the parliament.,nan,0,0.0,0.3
🅹🅷🅴🅻🆄🅼,2019-07-23 13:52:43,"if you ask me to choose a lier between modi or trump i would see thier qualification and sorry i won't trust a matric pass modi. india is lying on this issue as usual, they never made any progress solving kashmir. trumpsupportskashmir ",Planet Earth,36,-0.375,0.625
Chowkidar Bhakt,2019-07-23 13:49:11,rare pic of modiji with godi media : 🤷🏽‍♂️😶 indianmedia modi bjp india godimedia kashmirissue trump loksabha parliament ,Modiji's Naya Bharat,1,0.3,0.9
Sharad 2.0🖌️,2019-07-23 13:45:05," trump bhaiyaa, have our modi talked to you about kohinoor diamond which the british plundered from india? on this we are with him ready for ur arbitration or mediation. but not for kashmir ...it is our, it is indian",india,0,0.1,0.25
News and Views,2019-07-23 13:44:58,"trump said, modi has requested to him to resolve the kashmir issue long before imran khan has already requested to trump. - kashmirissue is more pivotal for india than pakistan. trumpsupportskashmir khanmeettrump ikmeetstrump ",nan,7,0.31666666666666665,0.5666666666666668
Sadardin Bukhari,2019-07-23 13:42:18,"1-united states of america wants peace in afghanistan &amp; get out 2-islamic republic of pakistan wants peace in kashmir &amp; indians to get out. and modi wants to be pm of india at any cost, not to b caught even at the cost of human lives think, &amp; grow rich trumpkashmirlie ","Mailsi, Pakistan",0,0.195,0.22999999999999998
GoNews,2019-07-23 13:39:43,"us president, donald trump’s claim that pm modi had asked him to mediate on the kashmir issue rocked parliament on tuesday. while the centre denied trump’s claim, the opposition is demanding that modi clarify the issue in parliament. reports ",nan,4,0.0,0.0
Corb,2019-07-23 13:39:29, so this is calling pm modi a liar.,Take a left at the end of the street.,2,0.0,0.0
Riaz Haq,2019-07-23 13:38:07, do you think trump has learned nothing in 2.5 years as potus? i think he’s a lot smarter than you and many others think. and modi isn’t as bright or educated as you assume. kashmir india pakistan imrankhan modi,"Silicon Valley, CA",0,0.6000000000000001,0.6499999999999999
Donnie Brasco,2019-07-23 13:37:00,"trump , modi , borisjohnson , bolsonaro ...all are equally f***ed up...hell... ",Wayfarer,0,0.0,0.25
Dhiraj Sharma,2019-07-23 13:36:34, imrankhan selflessly loves his nation; modi thinks he is the nation.,United States,2,0.0,0.0
Vivek Sood,2019-07-23 13:34:23, please start liking modi &amp; the country will be ever grateful to you😝😝,New Delhi,0,0.0,0.0
Rakesh Reddy Anugula,2019-07-23 13:34:12,"apart from karnataka also gave great actors like , and ramesh kumar. people of karnataka are fed up with the 17's drama. no governance ,citizens are suffering.let division of votes take place. karnatakatrustvote bjp modi","Hyderabad, India",14,0.8,0.75
Rahul Chhibber,2019-07-23 13:31:34,modi to donaldtrump :you are fired kashmirissue donaldtrump imrankhan modi for balochistan,"Kolkata, India",0,0.0,0.0
NEWS TIME BARAK 🇮🇳,2019-07-23 13:30:35,"the child that prime minister modi is seen playing with, is the grand-daughter of bjp mp satyanarayan jatiya. ","Assam, India",0,0.0,0.0
Abimanyu Patriot🇮🇳,2019-07-23 13:28:50,pic of the day ❤ modi narendramodi ,"Coimbatore, India",0,0.0,0.0
EtcNews_tv,2019-07-23 13:27:31,fury in india as trump claims modi asked for kashmir mediation asked claims fury india kashmir mediation modi ,Pakistan,0,0.0,0.0
murdoch davis,2019-07-23 13:22:35,"trump blunders into hot kashmir dispute involving 3 nuke powers. it matters. at best, broke diplo confidence with india’s pm. (unlikely - mediation/arbitration contrary to india’s view for 5 decades.) more likely, a damaging narcissistic trump lie in public. uspakistan modi ",Birmingham; Team @mlh_holmes,0,0.20833333333333334,0.5361111111111112
keshaboina sridhar,2019-07-23 13:22:00,modi pic of the day ...😍😍😍 a very special very young and little friend meet pm modi ji in parliament today. 😍😍😍😍 modirajya modi narendramodi ,india hyderabad ,3,0.1355952380952381,0.5876190476190476
Rajeev Kumar,2019-07-23 13:21:14,"trump said that modi asked him to mediate. so unless modi stands up and says trumpislying, modi is a coward. basic rule of children's playground.",nan,0,0.0,0.125
Ritu Agarwal,2019-07-23 13:19:22,imrankhan cleverly turned the indiapak faceoff into a india-us one. has put modi in a tricky spot! interesting. trumponkashmir,New Delhi,0,0.35416666666666663,0.6666666666666667
Suma,2019-07-23 13:18:47,"the world is such a circus right now. but not the fun sort- the kind where despite the apparent ridiculousness, there is danger lurking everywhere. borisjohnson trump modi ",nan,0,0.2471428571428571,0.49714285714285716
Ranjan Gupta,2019-07-23 13:18:45," don't worry , modi knows what, when and how to do it. unlike nehru who has created this problem","Lucknow, Barabanki, India",0,0.0,0.0
sangeeta mehrotra,2019-07-23 13:17:22,no wonder he told imrankhan that modi wants him to mediate in kashmirissue 😃😃😃😃😃 ,Delhi,0,0.2,0.1
Adarsh Hegde,2019-07-23 13:16:16,kind attention for all indians....🙏 modi trumpkashmirlie ,mangalore,0,0.6,0.9
Gilliganista!™,2019-07-23 13:14:05,“ trump modi india pakistan kashmir “he is the vainest leader on the planet; and he is profoundly ignorant. he thinks he can solve any crisis - his own genius is all that is missing. therefore he does not need to know anything about said crisis....” — ,#ConstitutionalSweatEquity 🗽,1,0.16111111111111112,0.6833333333333332
GEO´ - Daily GeoPolitical News,2019-07-23 13:11:52,india denies pm modi asked trump to mediate in kashmir conflict geopoliticalmatters,London - Worldwide,0,0.0,0.0
Devdiscourse,2019-07-23 13:11:23,parliament approves modi govt's fy20 budget ,National Capital Region,0,0.0,0.0
Ali rana,2019-07-23 13:10:00, at least is not terroriest like who killed thousends of kashmiri ang jugrati muslims.... is great leader ...don't compere ik with modi....we know modi is bagger but ik,"Karachi, Pakistan",0,0.10000000000000002,0.3833333333333333
𝕯 𝕰 𝕰 𝕻 𝕿 𝕳 𝕴,2019-07-23 13:09:48,picture of the day 😍😍😍 modi picoftheday ,India🇮🇳,0,0.0,0.0
The Wolf,2019-07-23 13:06:56,"haay shithead. you should teach your chai wala modi the spelling of ""strength"". he humiliated whole india infront of the world. by the way was the oxford student, and we are proud that ",Endian Occupied my Kashmir,0,0.5,0.7
Ripudaman,2019-07-23 13:06:11, it’s the age of the buffoons modi trump and now this ,"Bengaluru, India",0,0.0,0.0
Oink Oink Oink,2019-07-23 13:03:37,modi can refute all he wants but the fact of the matter is bilateral india pakistan talks have failed and failing for 70 long years while kashmir lives under the ironcurtain of the indian army and plenty of war crimes. trump has to intervene and resolve the crisis,"Darien, CT",0,-0.11666666666666665,0.26666666666666666
Manthan Unadkat,2019-07-23 13:02:37, hahahaha! 😂😂😂brilliant! trust modi to say that and trump to hear that! trumpkashmirlie trumpkajhooth moditrumpslie kashmir kashmirissue,"Mumbai, India",0,0.390625,0.5
Akriti Bhatia,2019-07-23 13:01:17,"mr. modi wouldn’t have asked for mediation on the jammuandkashmir issue, we all know it. so speculating on that is a futile exercise. rather, we must investigate into the larger geopolitical agenda &amp; power dynamics behind the trumpkashmirlie. pakistan china southasia",New Delhi,0,-0.2,0.6
Harish Pothepalli - హరీశ్ పోతేపల్లి,2019-07-23 13:01:12,mr. modi inherited a wrecked economy in 2014. mr modi inherited a wrecked economy in 2019. modi bjp nda,Hyderabad,0,0.0,0.0
ormiga,2019-07-23 13:00:04," not to forget lying invented modi asking for dumb bananarepublic of trump-istan mediation on kashmir i,e, crook donnie lied trumpkashmirlie",Paris old EU,0,-0.375,0.5
SIASAT TV,2019-07-23 13:00:00,opposition raises slogans 'pm jawaab do' on trump’s kashmir remark trumpkashmirlie kashmirissue trumpkajhooth modi india ,"Hyderabad, India",0,0.0,0.0
VivEK,2019-07-23 12:55:55,"suriya pesunathum modi'ku kettadhu "" so much meaning in it. it was a masterstroke reply to the inappropriate kabilan's comment.",Rajinism,1,0.2,0.2
Geo English,2019-07-23 12:54:41,political storm in india as trump claims modi asked for kashmir mediation read more: geonews ,"Karachi, Pakistan",3,0.25,0.3
आद्रकं అల్లం اَدرڪ আদা ਅਦਰਕ,2019-07-23 12:54:18, come on don't blindly critisise every tweet of rahulgandhi. there seems some substance in his tweet. why can't modi come clean on this. why should he shy away like he does for press conference? more reasonableness and application of mind is expected from you.,nan,0,-0.04666666666666666,0.5533333333333333
Digital Journal,2019-07-23 12:52:32,fury in india as trump claims modi asked for kashmir mediation ,Global Digital Media Network,0,0.0,0.0
Lassi Gilaas,2019-07-23 12:52:22,modi with rahulgandhi ,"Bengaluru, India",0,0.0,0.0
Dd,2019-07-23 12:51:19," but prime minister modi is here, right? and not just rahulgandhi, the entire country needs answers. what happened to the 56inch swag that all our prime chowkidar has?",Bangalore,0,0.14285714285714285,0.5803571428571428
Manish Agrawal(100% follow back),2019-07-23 12:50:50, u don't trust on its ok but you should trust on you can't deny every fact jst bcz u hate modi &amp; rss ......,nan,0,-0.15000000000000002,0.7
SocioPoliticalWatch,2019-07-23 12:46:59,"putting such photograph by pm modi may clearly indicated that is speaking the truth. in such cases, used such deviation tactics. bechoindia or sellindia programme already in full swing???? ",nan,1,0.09,0.4866666666666667
We For News,2019-07-23 12:46:13,internet goes crazy over pm’s image with toddler narendramodi toddler modi twitter ,"New Delhi, Delhi",0,-0.6,0.9
tamilnaadulive,2019-07-23 12:45:58,"pm with rudrakshi, grand-daughter of ... modi ",India,0,0.0,0.0
ಅರು.@arvind,2019-07-23 12:45:38,cutest pic modi ,Mysuru,0,0.0,0.0
Arul Louis,2019-07-23 12:45:21,credibility-challenged trump has muddled carefully built relations with india with dubious claim that prime modi sought his mediation - even arbitration - with pakistan on kashmirissue – an assertion immediately trashed by india. india-us diplomacy ,"New York, NY",1,-0.1,1.0
انو-Anu-अन्नु,2019-07-23 12:44:51," accountability from pm? who never gave a presser in last 5 yrs. namo was busy in a photoshoot today, just like he was busy with shoot post pulwama. kashmirissue khanmeettrump modi","Gurgaon, India ",3,0.06666666666666667,0.2222222222222222
Hassaan Warraich,2019-07-23 12:43:37,"biggestdevelopment in trumphostskhan meeting; president trump said, i was with two weeks ago. he said mr. president, would you like to be a mediator/arbitrator? i asked where? modi said kashmirissue. i believe it should be resolved! ",Sargodha-Punjab-Pakistan.,0,0.0,0.0
ಅರು.@arvind,2019-07-23 12:43:09,cutest pic on internet today... modi ,Mysuru,0,0.0,0.0
My India My Vote,2019-07-23 12:39:30,centre wants to completely destroy rti act: sonia gandhi soniagandhi rti congress upa bjp modi myindiavote ,India,0,0.0,0.05
Prof Shrinath Rao K 🇮🇳,2019-07-23 12:38:57,"can anyone suggest best caption for these wonderful images? i am proud of pm narendramodi ji, a charishmatic leader !!! modi namo ",India,5,1.0,0.7666666666666666
Rk malik,2019-07-23 12:38:43," tell me, is rahulgandhi easytodefeat in another election by modi?",Delhi,0,0.0,0.0
Devdiscourse,2019-07-23 12:36:41,"trump's claim: oppn demands modi's response, rahul says 'weak' mea denial won't do ",National Capital Region,0,-0.375,0.625
Prof Shrinath Rao K 🇮🇳,2019-07-23 12:35:19," can anyone suggest best caption for these 3 wonderful images? i am proud of pm narendramodi ji, a charishmatic leader !!! modi namo ",India,17,1.0,0.7666666666666666
Zara 👑,2019-07-23 12:32:16,the four horsemen of the apocalypse in power modi trump netanyahu and now borisjohnson evil,"Brighton, England",0,-1.0,1.0
